2024-07-25 09:29:19.875 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:56:16.476 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:56:16.477 | INFO | common.logger:wrapper:44 | 函数 accrued_data 开始执行，入参:(<POM.api.page_object.home_page.UserInfo object at 0x0000013C9DE31B20>,){}
2024-07-25 10:56:16.707 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v3/app/user/info成功
2024-07-25 10:56:16.708 | INFO | common.logger:wrapper:49 | 函数 accrued_data 执行完成，函数返回结果：{'time': 99784.03, 'cal': 30627.63, 'distance': 873893.11, 'tss': 54843.91657372177, 'num': 306, 'elevation': 11338.5, 'days': 49}

2024-07-25 10:56:27.128 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:56:27.319 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:56:27.320 | INFO | common.logger:wrapper:44 | 函数 accrued_data 开始执行，入参:(<POM.api.page_object.home_page.UserInfo object at 0x00000215AD51A8A0>,){}
2024-07-25 10:56:27.584 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v3/app/user/info成功
2024-07-25 10:56:27.584 | INFO | common.logger:wrapper:49 | 函数 accrued_data 执行完成，函数返回结果：{'time': 99784.03, 'cal': 30627.63, 'distance': 873893.11, 'tss': 54843.91657372177, 'num': 306, 'elevation': 11338.5, 'days': 49}

2024-07-25 11:19:03.157 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:19:03.276 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:19:55.403 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:19:55.526 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:20:03.846 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:20:03.965 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:20:24.287 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:20:24.424 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:20:54.111 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:20:54.213 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:21:07.378 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:21:07.507 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:22:21.263 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:22:21.395 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:22:27.003 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:22:27.168 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:22:48.292 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:22:48.424 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:23:35.518 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:23:35.696 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/plan成功
2024-07-25 11:24:00.036 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:24:00.198 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/plan成功
2024-07-25 11:24:12.820 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:24:12.931 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:25:21.382 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:25:21.525 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:26:04.584 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:26:04.688 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:26:12.502 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:26:12.615 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:26:59.929 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:27:00.038 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:27:04.422 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:27:04.522 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:27:08.338 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:27:08.454 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:27:12.216 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:27:12.334 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:28:55.216 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:28:55.370 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:29:13.317 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:29:13.444 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:29:17.018 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:29:17.127 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:29:20.374 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:29:20.496 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:31:23.101 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:31:23.289 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:31:23.428 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:31:23.589 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:31:23.731 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:31:23.900 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:31:24.019 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 11:31:24.184 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 11:31:24.313 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/social/share成功
2024-07-25 14:12:43.081 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 14:12:43.360 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 14:12:43.705 | ERROR | POM.api.page_object.personal_homepage:follow_others:32 | 已经关注/已经取消
2024-07-25 14:12:44.629 | INFO | POM.api.page_object.personal_homepage:follow_others:39 | 重新提交关注请求
2024-07-25 14:13:20.385 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 14:13:20.563 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 14:13:20.734 | ERROR | POM.api.page_object.personal_homepage:follow_others:32 | 已经关注/已经取消
2024-07-25 14:13:20.932 | INFO | POM.api.page_object.personal_homepage:follow_others:35 | 提交取消关注请求
2024-07-25 14:13:21.144 | INFO | POM.api.page_object.personal_homepage:follow_others:39 | 重新提交关注请求
2024-07-25 15:25:00.740 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:25:00.901 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:25:01.519 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:25:02.125 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:25:02.668 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:25:03.203 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:26:53.354 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:26:53.517 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:32:26.002 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:32:26.003 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<__main__.PersonInfo object at 0x00000209EB530A10>,){}
2024-07-25 15:32:26.216 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:32:26.217 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：<Response [200]>

2024-07-25 15:32:37.747 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:32:37.747 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<__main__.PersonInfo object at 0x000001FA1ED46750>,){}
2024-07-25 15:32:37.967 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:32:37.968 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：{'code': 200, 'error': '', 'data': {'userinfo': {'uid': 238325, 'nickname': '西伯利亚泰坦巨龙徒手捏爆小行星', 'height': 182, 'weight': 68, 'sex': 1, 'ftp': 105, 'birth': '2001-06-13', 'province': '山东省', 'city': '青岛市'}}}

2024-07-25 15:33:06.617 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:33:06.617 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<__main__.PersonInfo object at 0x0000014DEC3E6750>,){}
2024-07-25 15:33:06.847 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:33:06.848 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：{'code': 200, 'error': '', 'data': {'userinfo': {'uid': 238325, 'nickname': '西伯利亚泰坦巨龙徒手捏爆小行星', 'height': 182, 'weight': 68, 'sex': 1, 'ftp': 100, 'birth': '2001-06-13', 'province': '山东省', 'city': '青岛市'}}}

2024-07-25 15:35:10.698 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:35:10.700 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<__main__.PersonInfo object at 0x0000026DA395E990>,){}
2024-07-25 15:35:10.852 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:35:11.071 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:35:11.071 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：({'code': 403, 'error': 'Already Update'}, {'code': 200, 'error': '', 'data': {'userinfo': {'uid': 238325, 'nickname': '西伯利亚泰坦巨龙徒手捏爆小行星', 'height': 182, 'weight': 68, 'sex': 1, 'ftp': 120, 'birth': '2001-06-13', 'province': '山东省', 'city': '青岛市'}}})

2024-07-25 15:36:30.935 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:36:30.936 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<__main__.PersonInfo object at 0x000002126EE4F110>,){}
2024-07-25 15:36:31.089 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:36:31.090 | ERROR | __main__:change_area_and_ftp:56 | 每个自然月只能修改一次地区
2024-07-25 15:36:31.308 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:36:31.311 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：({'code': 403, 'error': 'Already Update'}, {'code': 200, 'error': '', 'data': {'userinfo': {'uid': 238325, 'nickname': '西伯利亚泰坦巨龙徒手捏爆小行星', 'height': 182, 'weight': 68, 'sex': 1, 'ftp': 120, 'birth': '2001-06-13', 'province': '山东省', 'city': '青岛市'}}})

2024-07-25 15:39:39.733 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:39:54.901 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:39:55.103 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:39:55.104 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<POM.api.page_object.personal_homepage.PersonInfo object at 0x000001A6477DE450>,){}
2024-07-25 15:39:55.281 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:39:55.281 | ERROR | POM.api.page_object.personal_homepage:change_area_and_ftp:56 | 每个自然月只能修改一次地区
2024-07-25 15:39:55.481 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:39:55.483 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：({'code': 403, 'error': 'Already Update'}, {'code': 200, 'error': '', 'data': {'userinfo': {'uid': 238325, 'nickname': '西伯利亚泰坦巨龙徒手捏爆小行星', 'height': 182, 'weight': 68, 'sex': 1, 'ftp': 120, 'birth': '2001-06-13', 'province': '山东省', 'city': '青岛市'}}})

2024-07-25 15:42:20.886 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:42:21.059 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:42:21.064 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<POM.api.page_object.personal_homepage.PersonInfo object at 0x0000022D23A6F080>,){}
2024-07-25 15:42:21.212 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:42:21.213 | ERROR | POM.api.page_object.personal_homepage:change_area_and_ftp:56 | 每个自然月只能修改一次地区
2024-07-25 15:42:21.424 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:42:21.427 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：({'code': 403, 'error': 'Already Update'}, {'code': 200, 'error': '', 'data': {'userinfo': {'uid': 238325, 'nickname': '西伯利亚泰坦巨龙徒手捏爆小行星', 'height': 182, 'weight': 68, 'sex': 1, 'ftp': 120, 'birth': '2001-06-13', 'province': '山东省', 'city': '青岛市'}}})

2024-07-25 15:44:21.949 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:44:22.117 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:44:22.275 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:44:22.417 | ERROR | POM.api.page_object.personal_homepage:follow_others:33 | 已经关注/已经取消
2024-07-25 15:44:22.578 | INFO | POM.api.page_object.personal_homepage:follow_others:36 | 提交取消关注请求
2024-07-25 15:44:22.776 | INFO | POM.api.page_object.personal_homepage:follow_others:40 | 重新提交关注请求
2024-07-25 15:44:27.977 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:44:28.169 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:44:28.333 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:44:28.907 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:44:29.052 | ERROR | POM.api.page_object.personal_homepage:follow_others:33 | 已经关注/已经取消
2024-07-25 15:44:29.225 | INFO | POM.api.page_object.personal_homepage:follow_others:36 | 提交取消关注请求
2024-07-25 15:44:29.444 | INFO | POM.api.page_object.personal_homepage:follow_others:40 | 重新提交关注请求
2024-07-25 15:44:29.450 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<POM.api.page_object.personal_homepage.PersonInfo object at 0x000001B835F8AF30>,){}
2024-07-25 15:44:29.595 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:44:29.595 | ERROR | POM.api.page_object.personal_homepage:change_area_and_ftp:56 | 每个自然月只能修改一次地区
2024-07-25 15:44:29.827 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:44:29.828 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：({'code': 403, 'error': 'Already Update'}, {'code': 200, 'error': '', 'data': {'userinfo': {'uid': 238325, 'nickname': '西伯利亚泰坦巨龙徒手捏爆小行星', 'height': 182, 'weight': 68, 'sex': 1, 'ftp': 120, 'birth': '2001-06-13', 'province': '山东省', 'city': '青岛市'}}})

2024-07-25 15:45:04.048 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:45:04.213 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:45:04.385 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:45:05.000 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:45:05.131 | ERROR | POM.api.page_object.personal_homepage:follow_others:33 | 已经关注/已经取消
2024-07-25 15:45:05.315 | INFO | POM.api.page_object.personal_homepage:follow_others:36 | 提交取消关注请求
2024-07-25 15:45:05.539 | INFO | POM.api.page_object.personal_homepage:follow_others:40 | 重新提交关注请求
2024-07-25 15:45:05.699 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:45:05.700 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<POM.api.page_object.personal_homepage.PersonInfo object at 0x0000013655015FD0>,){}
2024-07-25 15:45:05.851 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:45:05.852 | ERROR | POM.api.page_object.personal_homepage:change_area_and_ftp:56 | 每个自然月只能修改一次地区
2024-07-25 15:45:06.062 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:45:06.062 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：({'code': 403, 'error': 'Already Update'}, {'code': 200, 'error': '', 'data': {'userinfo': {'uid': 238325, 'nickname': '西伯利亚泰坦巨龙徒手捏爆小行星', 'height': 182, 'weight': 68, 'sex': 1, 'ftp': 120, 'birth': '2001-06-13', 'province': '山东省', 'city': '青岛市'}}})

2024-07-25 15:45:41.117 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:45:41.325 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:45:41.889 | ERROR | POM.api.page_object.personal_homepage:follow_others:33 | 已经关注/已经取消
2024-07-25 15:45:42.039 | INFO | POM.api.page_object.personal_homepage:follow_others:36 | 提交取消关注请求
2024-07-25 15:45:42.241 | INFO | POM.api.page_object.personal_homepage:follow_others:40 | 重新提交关注请求
2024-07-25 15:45:42.244 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<POM.api.page_object.personal_homepage.PersonInfo object at 0x000002589EA57EF0>,){}
2024-07-25 15:45:42.385 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:45:42.385 | ERROR | POM.api.page_object.personal_homepage:change_area_and_ftp:56 | 每个自然月只能修改一次地区
2024-07-25 15:45:42.592 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:45:42.593 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：({'code': 403, 'error': 'Already Update'}, {'code': 200, 'error': '', 'data': {'userinfo': {'uid': 238325, 'nickname': '西伯利亚泰坦巨龙徒手捏爆小行星', 'height': 182, 'weight': 68, 'sex': 1, 'ftp': 120, 'birth': '2001-06-13', 'province': '山东省', 'city': '青岛市'}}})

2024-07-25 15:51:43.850 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:51:44.168 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:51:44.915 | ERROR | POM.api.page_object.personal_homepage:follow_others:33 | 已经关注/已经取消
2024-07-25 15:51:45.127 | INFO | POM.api.page_object.personal_homepage:follow_others:36 | 提交取消关注请求
2024-07-25 15:51:45.351 | INFO | POM.api.page_object.personal_homepage:follow_others:40 | 重新提交关注请求
2024-07-25 15:51:45.354 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<POM.api.page_object.personal_homepage.PersonInfo object at 0x00000238D39B23C0>,){}
2024-07-25 15:51:45.509 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:51:45.509 | ERROR | POM.api.page_object.personal_homepage:change_area_and_ftp:56 | 每个自然月只能修改一次地区
2024-07-25 15:51:45.726 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:51:45.727 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：({'code': 403, 'error': 'Already Update'}, {'code': 200, 'error': '', 'data': {'userinfo': {'uid': 238325, 'nickname': '西伯利亚泰坦巨龙徒手捏爆小行星', 'height': 182, 'weight': 68, 'sex': 1, 'ftp': 120, 'birth': '2001-06-13', 'province': '山东省', 'city': '青岛市'}}})

2024-07-25 15:52:04.887 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:52:05.088 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:52:05.719 | ERROR | POM.api.page_object.personal_homepage:follow_others:33 | 已经关注/已经取消
2024-07-25 15:52:05.905 | INFO | POM.api.page_object.personal_homepage:follow_others:36 | 提交取消关注请求
2024-07-25 15:52:06.131 | INFO | POM.api.page_object.personal_homepage:follow_others:40 | 重新提交关注请求
2024-07-25 15:52:06.133 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<POM.api.page_object.personal_homepage.PersonInfo object at 0x000001D021332540>,){}
2024-07-25 15:52:06.310 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:52:06.310 | ERROR | POM.api.page_object.personal_homepage:change_area_and_ftp:56 | 每个自然月只能修改一次地区
2024-07-25 15:52:06.578 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:52:06.578 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：({'code': 403, 'error': 'Already Update'}, {'code': 200, 'error': '', 'data': {'userinfo': {'uid': 238325, 'nickname': '西伯利亚泰坦巨龙徒手捏爆小行星', 'height': 182, 'weight': 68, 'sex': 1, 'ftp': 120, 'birth': '2001-06-13', 'province': '山东省', 'city': '青岛市'}}})

2024-07-25 15:52:58.940 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:52:59.155 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:52:59.603 | INFO | POM.api.page_object.personal_homepage:user_info:20 | 获取用户信息成功
2024-07-25 15:53:08.516 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:53:08.721 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 15:53:09.150 | INFO | POM.api.page_object.personal_homepage:user_info:20 | 获取用户信息成功
2024-07-25 15:53:09.335 | ERROR | POM.api.page_object.personal_homepage:follow_others:35 | 已经关注/已经取消
2024-07-25 15:53:09.558 | INFO | POM.api.page_object.personal_homepage:follow_others:38 | 提交取消关注请求
2024-07-25 15:53:09.784 | INFO | POM.api.page_object.personal_homepage:follow_others:42 | 重新提交关注请求
2024-07-25 15:53:09.787 | INFO | common.logger:wrapper:44 | 函数 change_area_and_ftp 开始执行，入参:(<POM.api.page_object.personal_homepage.PersonInfo object at 0x000001E788090D70>,){}
2024-07-25 15:53:09.953 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:53:09.954 | ERROR | POM.api.page_object.personal_homepage:change_area_and_ftp:58 | 每个自然月只能修改一次地区
2024-07-25 15:53:10.178 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/profile成功
2024-07-25 15:53:10.178 | INFO | common.logger:wrapper:49 | 函数 change_area_and_ftp 执行完成，函数返回结果：({'code': 403, 'error': 'Already Update'}, {'code': 200, 'error': '', 'data': {'userinfo': {'uid': 238325, 'nickname': '西伯利亚泰坦巨龙徒手捏爆小行星', 'height': 182, 'weight': 68, 'sex': 1, 'ftp': 120, 'birth': '2001-06-13', 'province': '山东省', 'city': '青岛市'}}})

